"vehicle_type","mfr_name","division","carline","index_(model_type_index)","eng_displ","#_cyl","transmission","city_fe_(guide)_-_conventional_fuel","hwy_fe_(guide)_-_conventional_fuel","comb_fe_(guide)_-_conventional_fuel","air_aspiration_method_desc","trans","trans_desc","#_gears","drive_sys","drive_desc","fuel_usage_desc_-_conventional_fuel","annual_fuel1_cost_-_conventional_fuel","fuel2_epa_calculated_annual_fuel_cost_-_alternative_fuel","carline_class_desc","epa_fe_label_dataset_id","mfr_calculated_gas_guzzler_mpg","$_you_save_over_5_years_(amount_saved_in_fuel_costs_over_5_years_-_on_label)","$_you_spend_over_5_years_(increased_amount_spent_in_fuel_costs_over_5_years_-_on_label)","comb_co2_rounded_adjusted_(as_shown_on_fe_label)","fe_rating_(1-10_rating_on_label)"
"Gas","General Motors","Cadillac","CT5 AWD",12,"3",6,"Auto(S10)",18,26,21,"Turbocharged","SA","Semi-Automatic",10,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2100,NA,"Midsize Cars",29642,28,NA,4000,419,4
"Gas","General Motors","Cadillac","CT5 V",15,"3",6,"Auto(S10)",18,27,21,"Turbocharged","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2100,NA,"Midsize Cars",29643,29,NA,4000,423,4
"Gas","General Motors","Cadillac","CT5 V",58,"6.2",8,"Auto(S10)",13,22,16,"Supercharged","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2750,NA,"Midsize Cars",29527,20.1,NA,7250,557,3
"Gas","General Motors","Cadillac","CT5 V",57,"6.2",8,"Manual(M6)",13,21,15,"Supercharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2950,NA,"Midsize Cars",29528,18.8,NA,8250,573,2
"Gas","General Motors","Cadillac","CT5 V AWD",13,"3",6,"Auto(S10)",18,26,21,"Turbocharged","SA","Semi-Automatic",10,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2100,NA,"Midsize Cars",29641,28,NA,4000,419,4
"Gas","General Motors","Chevrolet","MALIBU",18,"1.5",4,"Auto(AV)",29,36,32,"Turbocharged","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1100,NA,"Midsize Cars",29190,44.4,1000,NA,275,7
"Gas","General Motors","Chevrolet","MALIBU",11,"2",4,"Auto(A9)",22,33,26,"Turbocharged","A","Automatic",9,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Required)",1700,NA,"Midsize Cars",29191,34.4,NA,2000,342,5
"Gas","FCA US LLC","Dodge","Challenger",9,"3.6",6,"Auto(A8)",19,30,23,"Naturally Aspirated","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Regular Unleaded Recommended)",1550,NA,"Midsize Cars",30833,30.1,NA,1250,389,5
"Gas","FCA US LLC","Dodge","Challenger",10,"5.7",8,"Auto(A8)",16,25,19,"Naturally Aspirated","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Mid Grade Unleaded Recommended)",2150,NA,"Midsize Cars",30838,24.8,NA,4250,466,4
"Gas","FCA US LLC","Dodge","Challenger",11,"5.7",8,"Manual(M6)",15,23,18,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2450,NA,"Midsize Cars",30840,23.3,NA,5750,494,3
"Gas","FCA US LLC","Dodge","Challenger",12,"6.4",8,"Auto(A8)",15,24,18,"Naturally Aspirated","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2450,NA,"Midsize Cars",30866,23.2,NA,5750,495,3
"Gas","FCA US LLC","Dodge","Challenger",13,"6.4",8,"Manual(M6)",14,23,17,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2600,NA,"Midsize Cars",30865,21.8,NA,6500,523,3
"Gas","FCA US LLC","Dodge","Challenger AWD",25,"3.6",6,"Auto(A8)",18,27,21,"Naturally Aspirated","A","Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1700,NA,"Midsize Cars",30835,28.2,NA,2000,415,4
"Gas","FCA US LLC","Dodge","Challenger SRT",16,"6.2",8,"Auto(A8)",13,22,16,"Supercharged","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2750,NA,"Midsize Cars",30856,20.2,NA,7250,546,3
"Gas","FCA US LLC","Dodge","Challenger SRT",17,"6.2",8,"Manual(M6)",13,21,16,"Supercharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2750,NA,"Midsize Cars",30854,19.9,NA,7250,567,3
"Gas","FCA US LLC","Dodge","Challenger SRT Widebody",20,"6.2",8,"Auto(A8)",13,21,15,"Supercharged","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2950,NA,"Midsize Cars",30861,19.2,NA,8250,572,2
"Gas","FCA US LLC","Dodge","Challenger SRT Widebody",21,"6.2",8,"Manual(M6)",13,21,16,"Supercharged","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2750,NA,"Midsize Cars",30855,19.9,NA,7250,567,3
"Gas","FCA US LLC","Dodge","Challenger Widebody",18,"6.4",8,"Auto(A8)",15,24,18,"Naturally Aspirated","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2450,NA,"Midsize Cars",30867,23.2,NA,5750,495,3
"Gas","FCA US LLC","Dodge","Challenger Widebody",19,"6.4",8,"Manual(M6)",14,23,17,"Naturally Aspirated","M","Manual",6,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2600,NA,"Midsize Cars",30850,21.8,NA,6500,523,3
"Gas","Honda","Honda","CIVIC 4Dr",1,"1.5",4,"Auto(AV)",33,42,36,"Turbocharged","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1000,NA,"Midsize Cars",30300,51,1500,NA,243,7
"Gas","Honda","Honda","CIVIC 4Dr",2,"1.5",4,"Auto(AV-S7)",31,38,34,"Turbocharged","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1050,NA,"Midsize Cars",30121,47.2,1250,NA,260,7
"Gas","Honda","Honda","CIVIC 4Dr",4,"1.5",4,"Manual(M6)",27,37,31,"Turbocharged","M","Manual",6,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)",1450,NA,"Midsize Cars",30301,43.5,NA,750,285,7
"Gas","Honda","Honda","CIVIC 4Dr",11,"2",4,"Auto(AV)",31,40,35,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1000,NA,"Midsize Cars",30122,48.4,1500,NA,254,7
"Gas","Honda","Honda","CIVIC 4Dr",12,"2",4,"Auto(AV-S7)",30,37,33,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1050,NA,"Midsize Cars",30123,45.9,1250,NA,266,7
"Gas","Honda","Honda","INSIGHT",301,"1.5",4,"Auto(AV)",55,49,52,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",700,NA,"Midsize Cars",29219,77.6,3000,NA,170,9
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Elantra",42,"1.6",4,"Auto(AM-S7)",28,36,31,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1150,NA,"Midsize Cars",29400,41.7,750,NA,288,7
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Elantra",43,"1.6",4,"Manual(M6)",25,34,28,"Turbocharged","M","Manual",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1250,NA,"Midsize Cars",29401,38.6,250,NA,318,6
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Elantra",41,"2",4,"Auto(AV-S1)",33,43,37,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",950,NA,"Midsize Cars",29399,51.9,1750,NA,244,8
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Elantra",40,"2",4,"Auto(AV-S1)",31,41,35,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1000,NA,"Midsize Cars",29398,47.4,1500,NA,257,7
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Elantra Hybrid",44,"1.6",4,"Auto(AM-S6)",49,52,50,"Naturally Aspirated","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",700,NA,"Midsize Cars",29515,68.3,3000,NA,177,9
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Elantra Hybrid Blue",45,"1.6",4,"Auto(AM-S6)",53,56,54,"Naturally Aspirated","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",650,NA,"Midsize Cars",29516,73,3250,NA,165,9
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Elantra N",65,"2",4,"Auto(AM-S8)",20,30,23,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)",1900,NA,"Midsize Cars",30124,28.9,NA,3000,388,5
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Elantra N",66,"2",4,"Manual(M6)",22,31,25,"Turbocharged","M","Manual",6,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)",1750,NA,"Midsize Cars",30125,31.9,NA,2250,358,5
"Gas","Hyundai","HYUNDAI MOTOR COMPANY","Venue",50,"1.6",4,"Auto(AV-S1)",29,33,31,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1150,NA,"Midsize Cars",29450,42.9,750,NA,290,7
"Gas","Nissan","INFINITI","Q50",131,"3",6,"Auto(S7)",20,29,23,"Turbocharged","SA","Semi-Automatic",7,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",1900,NA,"Midsize Cars",30190,31.6,NA,3000,388,5
"Gas","Nissan","INFINITI","Q50 AWD",132,"3",6,"Auto(S7)",19,27,22,"Turbocharged","SA","Semi-Automatic",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2000,NA,"Midsize Cars",30191,29.2,NA,3500,403,5
"Gas","Nissan","INFINITI","Q50 AWD RED SPORT",135,"3",6,"Auto(S7)",19,26,22,"Turbocharged","SA","Semi-Automatic",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2000,NA,"Midsize Cars",30193,29.1,NA,3500,411,5
"Gas","Nissan","INFINITI","Q50 RED SPORT",133,"3",6,"Auto(S7)",20,26,22,"Turbocharged","SA","Semi-Automatic",7,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2000,NA,"Midsize Cars",30192,29.3,NA,3500,403,5
"Gas","Jaguar Land Rover L","Jaguar","XF P250",260,"2",4,"Auto(S8)",25,33,28,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1600,NA,"Midsize Cars",30172,38.1,NA,1500,317,6
"Gas","Jaguar Land Rover L","Jaguar","XF P250 AWD",264,"2",4,"Auto(S8)",23,32,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Midsize Cars",30105,35.6,NA,2000,336,5
"Gas","Jaguar Land Rover L","Jaguar","XF P300 AWD",267,"2",4,"Auto(S8)",22,30,25,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1750,NA,"Midsize Cars",30106,33.8,NA,2250,352,5
"Gas","Kia","KIA","Forte",35,"1.6",4,"Auto(AM-S7)",27,35,30,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1200,NA,"Midsize Cars",30287,39.9,500,NA,296,6
"Gas","Kia","KIA","Forte",34,"1.6",4,"Manual(M6)",22,31,26,"Turbocharged","M","Manual",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1350,NA,"Midsize Cars",30233,34.6,NA,250,348,5
"Gas","Kia","KIA","Forte",39,"2",4,"Auto(AV)",29,39,33,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1050,NA,"Midsize Cars",30290,46.1,1250,NA,271,7
"Gas","Kia","KIA","Forte FE",38,"2",4,"Auto(AV)",31,41,35,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1000,NA,"Midsize Cars",30291,48.8,1500,NA,256,7
"Gas","Kia","KIA","Stinger AWD",2,"2.5",4,"Auto(S8)",21,29,24,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1850,NA,"Midsize Cars",28861,30.4,NA,2750,380,5
"Gas","Kia","KIA","Stinger AWD",4,"3.3",6,"Auto(S8)",17,24,20,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2200,NA,"Midsize Cars",28863,24.7,NA,4500,451,4
"Gas","Kia","KIA","Stinger RWD",3,"2.5",4,"Auto(S8)",22,32,25,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1750,NA,"Midsize Cars",28862,32.6,NA,2250,355,5
"Gas","Kia","KIA","Stinger RWD",5,"3.3",6,"Auto(S8)",18,25,20,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",2200,NA,"Midsize Cars",28864,25.9,NA,4500,437,4
"Gas","Toyota","LEXUS","ES 250 AWD",37,"2.5",4,"Auto(S8)",25,34,28,"Naturally Aspirated","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1250,NA,"Midsize Cars",29831,38.9,250,NA,315,6
"Gas","Toyota","LEXUS","ES 300h",38,"2.5",4,"Auto(AV-S6)",43,44,44,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",800,NA,"Midsize Cars",29832,61,2500,NA,201,8
"Gas","Toyota","LEXUS","ES 350",25,"3.5",6,"Auto(S8)",22,32,26,"Naturally Aspirated","SA","Semi-Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1350,NA,"Midsize Cars",29793,34.5,NA,250,344,5
"Gas","Toyota","LEXUS","ES 350 F SPORT",27,"3.5",6,"Auto(S8)",22,31,25,"Naturally Aspirated","SA","Semi-Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1400,NA,"Midsize Cars",29794,33.6,NA,500,352,5
"Gas","Toyota","LEXUS","LS 500",136,"3.4",6,"Auto(S10)",18,29,22,"Turbocharged","SA","Semi-Automatic",10,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2000,NA,"Midsize Cars",30544,29.1,NA,3500,404,5
"Gas","Toyota","LEXUS","LS 500 AWD",137,"3.4",6,"Auto(S10)",17,27,21,"Turbocharged","SA","Semi-Automatic",10,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2100,NA,"Midsize Cars",30545,27.8,NA,4000,432,4
"Gas","Toyota","LEXUS","LS 500h AWD",134,"3.5",6,"Auto(AV-S10)",22,29,25,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",10,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1750,NA,"Midsize Cars",30543,33.3,NA,2250,358,5
"Gas","Toyota","LEXUS","UX 200",15,"2",4,"Auto(AV-S10)",29,37,32,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",10,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1100,NA,"Midsize Cars",29791,45.1,1000,NA,271,7
"Gas","Maserati","MASERATI","GHIBLI GT",36,"3",6,"Auto(A8)",18,25,20,"Turbocharged","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Midsize Cars",29701,26.6,NA,4500,436,4
"Gas","Maserati","MASERATI","GHIBLI MODENA AWD",35,"3",6,"Auto(A8)",16,24,19,"Turbocharged","A","Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2350,NA,"Midsize Cars",29703,24.1,NA,5250,472,4
"Gas","Maserati","MASERATI","GHIBLI MODENA RWD",38,"3",6,"Auto(A8)",18,25,20,"Turbocharged","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2200,NA,"Midsize Cars",29705,26.6,NA,4500,436,4
"Gas","Maserati","MASERATI","GHIBLI TROFEO",32,"3.8",8,"Auto(A8)",13,20,16,"Turbocharged","A","Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2750,NA,"Midsize Cars",29700,20.3,NA,7250,560,3
"Gas","MAZDA","MAZDA","MAZDA3 5-Door 2WD",313,"2.5",4,"Auto(S6)",26,34,29,"Naturally Aspirated","SA","Semi-Automatic",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1200,NA,"Midsize Cars",30741,39.6,500,NA,306,6
"Gas","MAZDA","MAZDA","MAZDA3 5-Door 2WD",312,"2.5",4,"Manual(M6)",24,33,27,"Naturally Aspirated","M","Manual",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1300,NA,"Midsize Cars",30739,37.2,0,NA,323,6
"Gas","MAZDA","MAZDA","MAZDA3 5-Door 4WD",314,"2.5",4,"Auto(S6)",25,31,27,"Naturally Aspirated","SA","Semi-Automatic",6,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1300,NA,"Midsize Cars",30742,36.9,0,NA,326,6
"Gas","MAZDA","MAZDA","MAZDA3 5-Door 4WD",316,"2.5",4,"Auto(S6)",23,31,26,"Turbocharged","SA","Semi-Automatic",6,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Midsize Cars",30719,35.5,NA,250,337,5
"Gas","Mercedes-Benz","Mercedes-Benz","AMG E 53 4MATIC+",317,"3",6,"Auto(A9)",21,29,24,"Other","A","Automatic",9,"4","4-Wheel Drive","Gasoline (Premium Unleaded Required)",1850,NA,"Midsize Cars",30548,31.6,NA,2750,373,5
"Gas","Mercedes-Benz","Mercedes-Benz","E 350",301,"2",4,"Auto(A9)",23,31,26,"Turbocharged","A","Automatic",9,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",1700,NA,"Midsize Cars",30526,34.7,NA,2000,342,5
"Gas","Mercedes-Benz","Mercedes-Benz","E 350 4MATIC",306,"2",4,"Auto(A9)",21,29,24,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1850,NA,"Midsize Cars",30492,32.4,NA,2750,366,5
"Gas","Mercedes-Benz","Mercedes-Benz","E 450 4MATIC",302,"3",6,"Auto(A9)",23,30,25,"Turbocharged","A","Automatic",9,"4","4-Wheel Drive","Gasoline (Premium Unleaded Required)",1750,NA,"Midsize Cars",30428,34.1,NA,2250,348,5
"Gas","BMW","Mini","COOPER COUNTRYMAN",38,"1.5",3,"Auto(AM-S7)",26,33,29,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)",1550,NA,"Midsize Cars",29021,39.3,NA,1250,306,6
"Gas","BMW","Mini","COOPER COUNTRYMAN ALL4",48,"1.5",3,"Auto(S8)",23,30,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Midsize Cars",29022,34.8,NA,2000,340,5
"Gas","BMW","Mini","COOPER S CLUBMAN",50,"2",4,"Auto(AM-S7)",25,35,29,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)",1550,NA,"Midsize Cars",29092,39.4,NA,1250,304,6
"Gas","BMW","Mini","COOPER S CLUBMAN",51,"2",4,"Manual(M6)",23,33,26,"Turbocharged","M","Manual",6,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)",1700,NA,"Midsize Cars",29027,35.5,NA,2000,335,5
"Gas","BMW","Mini","COOPER S CLUBMAN ALL4",70,"2",4,"Auto(S8)",23,32,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Midsize Cars",29078,35.6,NA,2000,333,5
"Gas","BMW","Mini","COOPER S COUNTRYMAN",60,"2",4,"Auto(AM-S7)",24,33,28,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)",1600,NA,"Midsize Cars",29111,37.2,NA,1500,321,6
"Gas","BMW","Mini","COOPER S COUNTRYMAN ALL4",62,"2",4,"Auto(S8)",23,31,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Midsize Cars",29080,34.7,NA,2000,341,5
"Gas","BMW","Mini","JCW COUNTRYMAN ALL4",86,"2",4,"Auto(S8)",23,30,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Midsize Cars",29081,35.2,NA,2000,343,5
"Gas","BMW","Mini","JOHN COOPER WORKS CLUBMAN ALL4",80,"2",4,"Auto(S8)",23,31,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,NA,"Midsize Cars",29079,35.1,NA,2000,339,5
"Gas","Nissan","NISSAN","ALTIMA",211,"2.5",4,"Auto(AV)",28,39,32,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1100,NA,"Midsize Cars",30247,44.1,1000,NA,278,7
"Gas","Nissan","NISSAN","ALTIMA AWD",213,"2.5",4,"Auto(AV)",26,36,30,"Naturally Aspirated","CVT","Continuously Variable",1,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1200,NA,"Midsize Cars",30248,41.6,500,NA,300,6
"Gas","Nissan","NISSAN","ALTIMA AWD SR/PLATINUM",214,"2.5",4,"Auto(AV)",25,35,29,"Naturally Aspirated","CVT","Continuously Variable",1,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1200,NA,"Midsize Cars",30249,40.4,500,NA,307,6
"Gas","Nissan","NISSAN","ALTIMA SR",221,"2",4,"Auto(AV-S8)",25,34,29,"Turbocharged","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1200,NA,"Midsize Cars",30204,38.9,500,NA,311,6
"Gas","Nissan","NISSAN","ALTIMA SR",212,"2.5",4,"Auto(AV)",27,37,31,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1150,NA,"Midsize Cars",30250,42,750,NA,290,7
"Gas","Nissan","NISSAN","ALTIMA SV/SL",215,"2.5",4,"Auto(AV)",27,37,31,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1150,NA,"Midsize Cars",30251,43.5,750,NA,287,7
"Gas","Nissan","NISSAN","KICKS",106,"1.6",4,"Auto(AV)",31,36,33,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1050,NA,"Midsize Cars",30712,46.4,1250,NA,269,7
"Gas","Nissan","NISSAN","MAXIMA",45,"3.5",6,"Auto(AV-S7)",20,30,24,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",7,"F","2-Wheel Drive, Front","Gasoline (Premium Unleaded Recommended)",1850,NA,"Midsize Cars",30302,32.8,NA,2750,370,5
"Gas","Nissan","NISSAN","SENTRA",205,"2",4,"Auto(AV)",29,39,33,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1050,NA,"Midsize Cars",30292,45.9,1250,NA,269,7
"Gas","Nissan","NISSAN","SENTRA SR",206,"2",4,"Auto(AV)",28,37,32,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1100,NA,"Midsize Cars",30293,44.8,1000,NA,283,7
"Gas","Subaru","Subaru","IMPREZA 4-Door",5,"2",4,"Auto(AV-S7)",28,36,32,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",7,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1100,NA,"Midsize Cars",29262,43.2,1000,NA,280,7
"Gas","Subaru","Subaru","IMPREZA 4-Door",3,"2",4,"Manual(M5)",23,31,26,"Naturally Aspirated","M","Manual",5,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,NA,"Midsize Cars",29259,35.1,NA,250,337,5
"Gas","Subaru","Subaru","IMPREZA SPORT 4-Door",30,"2",4,"Auto(AV-S7)",27,36,30,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",7,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1200,NA,"Midsize Cars",29267,41.4,500,NA,291,6
"Gas","Subaru","Subaru","WRX",25,"2.4",4,"Auto(AV-S8)",19,25,21,"Turbocharged","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2100,NA,"Midsize Cars",30685,27.6,NA,4000,419,4
"Gas","Subaru","Subaru","WRX",24,"2.4",4,"Manual(M6)",19,26,22,"Turbocharged","M","Manual",6,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2000,NA,"Midsize Cars",30684,28.7,NA,3500,407,5
"Gas","Toyota","TOYOTA","AVALON",29,"3.5",6,"Auto(S8)",22,31,25,"Naturally Aspirated","SA","Semi-Automatic",8,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",1400,NA,"Midsize Cars",29872,33.6,NA,500,352,5
